fifa_version,age,mentality_interceptions,defending,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,skill_dribbling,attacker_position,skill_ball_control,midfielder_position,attacking_finishing,attacking_volleys,attacking_short_passing,mentality_positioning,shooting,big_potential
19.0,24,57,57.0,62,59,44,52,0,57,0,27,23,61,50,31.0,0
20.0,25,57,57.0,62,59,44,52,0,57,0,27,23,61,50,31.0,0
17.0,22,52,57.0,57,61,60,32,0,38,0,26,27,53,25,30.0,0
17.0,19,48,47.0,54,56,42,24,0,32,0,19,27,32,29,26.0,0
18.0,20,52,51.0,56,55,53,37,0,42,1,22,27,44,45,33.0,0
19.0,21,52,53.0,53,53,53,56,0,55,1,22,27,52,45,33.0,0
18.0,19,20,24.0,24,24,58,59,1,62,0,63,50,42,56,59.0,0
19.0,20,20,25.0,24,24,58,59,1,62,0,62,50,42,56,58.0,0
17.0,19,21,29.0,33,32,39,71,1,68,0,66,54,52,54,67.0,1
18.0,20,21,29.0,33,32,39,71,1,68,1,62,54,56,54,63.0,1
19.0,21,33,31.0,33,32,39,75,1,70,1,64,60,73,71,62.0,1
17.0,22,62,63.0,65,62,64,41,0,40,0,25,32,37,39,33.0,1
18.0,23,62,67.0,68,67,69,48,0,49,0,25,32,50,39,33.0,0
19.0,24,66,68.0,69,68,74,45,0,46,0,27,33,50,39,34.0,0
17.0,18,60,59.0,62,63,64,64,0,66,0,52,38,62,54,48.0,1
18.0,19,62,63.0,66,63,68,64,0,68,0,49,43,66,66,49.0,1
19.0,20,67,66.0,66,64,65,65,0,67,0,53,49,67,67,56.0,1
20.0,21,69,67.0,65,65,68,67,1,65,0,53,49,69,65,56.0,1
21.0,22,70,68.0,66,67,68,67,1,65,1,53,49,70,65,56.0,1
17.0,17,64,59.0,60,62,47,61,0,58,1,22,29,58,48,30.0,0
17.0,21,55,57.0,60,54,53,60,0,62,1,46,49,65,52,51.0,1
18.0,22,60,62.0,66,60,59,60,0,62,1,46,49,65,52,51.0,1
19.0,23,67,68.0,69,67,61,60,0,65,1,46,49,67,50,51.0,1
20.0,24,67,70.0,72,69,65,62,0,71,1,46,49,75,53,51.0,0
21.0,25,67,70.0,72,69,65,62,0,71,1,46,49,75,53,51.0,0
18.0,20,29,39.0,42,45,43,52,0,55,1,39,43,61,50,42.0,0
20.0,22,37,44.0,46,50,67,65,0,70,1,62,54,67,66,63.0,0
21.0,23,56,59.0,59,57,66,65,0,64,1,62,54,62,64,63.0,0
17.0,23,67,68.0,74,63,67,36,0,59,0,27,25,52,28,39.0,1
18.0,24,74,74.0,78,71,69,36,0,61,0,27,25,66,28,39.0,0
19.0,25,70,67.0,72,65,64,36,0,60,0,27,25,63,38,39.0,1
20.0,26,65,64.0,68,63,61,42,0,58,0,27,42,61,38,39.0,1
21.0,27,65,63.0,66,61,59,42,0,58,0,27,42,60,38,39.0,1
17.0,22,22,26.0,28,27,37,67,1,52,0,58,48,58,42,54.0,1
18.0,23,22,26.0,28,27,37,67,1,54,0,61,53,60,51,54.0,1
19.0,24,49,48.0,55,49,48,64,1,59,1,59,53,60,51,53.0,1
20.0,25,58,59.0,62,61,54,70,1,69,1,59,53,68,54,61.0,1
21.0,26,59,59.0,62,61,54,70,1,69,0,59,53,68,54,61.0,1
17.0,21,57,56.0,56,58,45,64,0,65,0,49,50,64,63,55.0,0
18.0,22,63,58.0,59,61,45,65,0,67,1,49,50,68,63,55.0,0
19.0,23,63,57.0,59,61,45,65,0,67,1,49,50,68,63,55.0,0
17.0,20,30,39.0,35,47,39,64,0,62,1,54,49,62,50,55.0,1
18.0,21,36,42.0,43,47,39,69,0,66,1,60,49,73,59,59.0,0
19.0,22,36,45.0,43,47,39,69,0,66,1,60,49,73,59,59.0,1
20.0,23,35,41.0,43,47,39,75,1,67,1,55,49,67,59,55.0,1
21.0,24,35,41.0,43,47,44,75,1,67,1,57,51,67,59,58.0,1
20.0,20,43,42.0,58,55,31,66,0,67,1,51,46,65,61,52.0,0
21.0,21,44,42.0,57,55,31,70,1,67,1,59,46,68,60,56.0,0
18.0,19,52,53.0,56,52,57,25,0,43,0,20,28,42,25,27.0,0
19.0,20,52,54.0,57,54,57,50,0,52,0,31,30,53,25,34.0,0
20.0,21,59,61.0,64,61,58,58,0,57,0,52,45,57,53,50.0,0
21.0,22,59,61.0,63,61,58,58,0,57,0,52,45,57,53,50.0,0
19.0,20,53,49.0,57,55,45,59,0,59,1,49,48,64,47,53.0,0
20.0,21,53,53.0,57,55,45,61,0,62,1,52,48,64,50,55.0,0
21.0,22,57,56.0,60,56,40,65,1,66,1,62,59,69,65,62.0,0
17.0,16,51,48.0,49,45,46,24,0,28,0,16,17,31,19,22.0,0
18.0,17,51,51.0,55,53,46,24,0,28,0,16,17,31,19,22.0,0
19.0,18,51,54.0,57,55,49,24,0,28,0,16,17,31,19,22.0,0
20.0,19,53,59.0,65,63,62,38,0,48,0,16,17,58,19,22.0,0
21.0,20,58,62.0,64,63,62,38,0,48,0,16,17,58,19,22.0,0
17.0,18,15,21.0,19,16,62,60,1,63,0,66,46,49,59,60.0,0
18.0,19,15,21.0,19,16,62,60,1,63,1,66,46,49,59,60.0,0
19.0,21,66,64.0,69,65,44,59,0,58,0,24,25,49,36,25.0,0
20.0,22,66,62.0,65,63,44,59,0,58,0,24,25,49,36,25.0,0
17.0,18,48,50.0,53,50,48,56,0,57,1,39,36,61,54,41.0,0
18.0,19,48,50.0,53,50,48,57,0,59,1,39,36,61,57,41.0,0
18.0,19,22,21.0,18,13,56,60,1,57,0,59,53,55,57,58.0,0
19.0,20,22,27.0,18,13,56,71,0,64,1,60,53,65,63,58.0,0
20.0,21,23,27.0,18,13,56,71,0,64,1,60,53,65,63,58.0,0
21.0,22,23,27.0,18,13,56,70,0,62,1,60,53,65,63,58.0,0
17.0,22,64,63.0,63,62,58,38,0,52,0,20,28,54,23,28.0,1
18.0,23,67,66.0,67,65,63,53,0,60,0,36,34,58,42,42.0,1
19.0,24,67,66.0,68,65,63,58,0,62,0,36,34,59,42,44.0,1
20.0,25,67,66.0,68,65,63,58,0,62,0,36,34,63,42,47.0,1
21.0,26,67,66.0,68,65,63,58,0,62,0,36,34,63,42,51.0,1
17.0,22,22,33.0,33,34,43,67,1,66,1,62,58,57,62,61.0,0
18.0,23,22,33.0,33,34,43,70,1,67,0,61,59,60,62,61.0,0
17.0,19,27,33.0,31,33,39,64,0,66,1,49,39,60,61,52.0,0
17.0,18,66,56.0,53,50,39,48,0,51,1,34,39,62,56,38.0,0
18.0,19,64,61.0,59,55,64,48,0,51,1,34,39,64,56,38.0,1
20.0,20,23,34.0,21,20,59,51,1,52,0,50,35,46,55,47.0,0
17.0,18,54,56.0,59,58,48,54,0,53,0,22,25,58,39,26.0,1
18.0,19,56,60.0,65,59,49,55,0,58,0,22,25,63,40,26.0,1
19.0,20,64,62.0,69,64,50,60,0,68,0,28,25,67,48,29.0,1
20.0,21,68,64.0,69,65,50,66,0,69,0,28,46,67,53,36.0,0
21.0,22,67,64.0,67,64,50,66,0,68,0,28,46,67,54,37.0,0
17.0,28,64,62.0,62,63,59,48,0,55,1,43,31,56,34,39.0,0
18.0,29,67,66.0,67,68,59,48,0,55,0,43,31,56,34,39.0,0
17.0,18,60,60.0,63,63,54,57,0,65,1,37,30,53,52,38.0,1
18.0,19,66,66.0,68,68,56,71,0,74,1,51,40,60,70,51.0,0
19.0,20,71,71.0,73,74,64,75,0,77,1,51,40,68,74,51.0,0
20.0,21,71,71.0,73,74,64,75,0,77,1,51,40,70,74,51.0,0
18.0,20,59,62.0,64,63,60,42,0,45,0,24,30,57,26,32.0,0
19.0,21,60,68.0,68,69,68,42,0,52,1,24,30,64,26,32.0,0
20.0,22,63,64.0,62,63,64,49,0,60,0,24,30,61,31,36.0,0
17.0,19,28,26.0,25,15,35,74,0,70,1,67,55,65,68,65.0,1
18.0,20,48,29.0,25,15,30,82,0,78,1,71,62,68,74,71.0,1
19.0,21,52,43.0,41,27,45,81,0,80,1,75,69,73,79,75.0,1
20.0,22,55,49.0,54,38,45,83,1,80,0,70,72,75,79,74.0,1
21.0,23,55,49.0,54,38,45,84,1,80,1,72,72,74,81,75.0,1
18.0,20,56,55.0,60,53,34,64,0,56,1,36,44,54,51,41.0,0
17.0,18,48,54.0,64,56,55,32,0,40,0,23,24,47,26,28.0,0
17.0,26,68,67.0,66,68,53,69,0,63,1,31,33,55,51,34.0,0
19.0,28,68,70.0,76,68,53,69,0,66,1,31,33,58,51,34.0,0
20.0,29,68,68.0,76,68,53,69,1,66,1,31,33,58,51,34.0,0
18.0,18,53,58.0,65,68,60,33,0,41,0,30,35,43,32,33.0,0
19.0,19,56,53.0,54,56,44,50,0,52,0,37,29,46,49,36.0,0
20.0,20,56,55.0,58,58,44,50,0,52,1,37,29,46,49,36.0,0
21.0,21,59,57.0,60,57,44,70,1,69,1,60,63,61,65,60.0,0
17.0,20,59,56.0,56,57,40,54,0,52,0,25,23,52,43,31.0,0
18.0,21,68,61.0,61,57,58,56,0,52,0,25,23,55,43,33.0,0
19.0,22,68,61.0,63,57,58,56,0,54,0,25,23,56,43,33.0,0
20.0,23,68,61.0,63,57,58,56,0,58,0,25,23,57,43,33.0,0
21.0,24,68,61.0,63,59,58,56,0,58,0,25,23,59,46,33.0,0
17.0,22,16,25.0,22,30,41,64,0,58,1,54,45,56,46,53.0,0
18.0,23,16,25.0,22,30,41,62,0,58,1,54,45,56,46,53.0,0
19.0,24,39,36.0,41,33,41,62,0,58,1,51,45,55,46,51.0,0
20.0,25,41,40.0,45,35,41,62,0,59,1,49,45,56,54,51.0,0
20.0,26,47,47.0,42,48,48,40,0,46,1,30,25,58,29,32.0,0
21.0,27,48,49.0,46,50,49,44,0,44,0,30,25,55,29,32.0,0
19.0,25,41,51.0,57,47,47,40,0,55,1,28,32,55,34,33.0,0
20.0,26,58,52.0,51,47,47,46,0,55,1,53,32,55,56,52.0,0
21.0,27,58,52.0,51,47,47,46,0,55,1,53,32,55,56,53.0,0
18.0,23,59,62.0,66,65,44,66,0,64,1,45,33,65,58,45.0,0
19.0,24,59,61.0,66,65,44,63,0,63,1,55,33,65,58,50.0,0
20.0,25,59,61.0,66,65,44,62,0,62,1,55,33,63,58,50.0,0
21.0,26,60,62.0,66,65,44,65,0,65,1,55,33,61,61,51.0,0
17.0,23,18,23.0,21,20,65,53,1,58,0,61,44,44,60,59.0,0
19.0,25,18,25.0,21,20,63,62,1,60,0,69,49,53,68,65.0,0
17.0,23,37,28.0,27,23,34,69,1,70,0,57,52,59,64,59.0,0
18.0,24,37,36.0,39,23,34,67,1,69,0,57,52,62,64,59.0,0
19.0,25,37,34.0,39,23,34,67,1,69,0,57,57,63,66,61.0,0
20.0,26,37,34.0,39,23,34,67,1,69,1,57,57,63,66,60.0,0
17.0,19,25,28.0,26,24,48,72,0,65,1,61,50,66,55,58.0,1
18.0,20,31,31.0,26,29,53,75,0,69,1,63,55,68,62,60.0,0
19.0,21,31,27.0,26,29,53,75,0,69,1,63,55,68,62,60.0,0
20.0,22,31,27.0,26,29,53,76,0,70,1,63,55,68,62,60.0,0
21.0,23,31,29.0,26,29,53,77,0,72,1,63,55,69,64,61.0,0
17.0,18,57,56.0,56,64,42,59,0,59,0,25,25,48,66,29.0,1
18.0,19,57,57.0,58,64,42,72,0,73,0,25,25,64,66,29.0,1
19.0,20,57,61.0,58,64,42,72,1,73,1,25,25,64,66,29.0,0
20.0,21,57,63.0,65,66,42,74,0,74,0,25,25,66,66,36.0,0
21.0,22,57,60.0,64,66,41,72,0,68,0,25,25,65,66,36.0,0
18.0,23,39,45.0,48,52,55,61,0,62,1,52,43,70,73,52.0,1
19.0,24,40,52.0,53,52,59,74,0,76,1,67,64,74,73,67.0,1
20.0,25,40,52.0,55,53,60,74,0,76,1,69,69,76,75,70.0,1
21.0,26,40,52.0,55,53,60,72,0,74,1,68,69,76,75,70.0,1
17.0,23,20,23.0,21,27,29,78,1,71,0,65,66,55,60,61.0,1
18.0,24,20,23.0,21,27,29,81,1,74,0,64,66,55,60,60.0,1
21.0,27,20,24.0,21,27,29,77,1,74,0,67,66,55,58,63.0,1
17.0,17,26,41.0,44,52,46,53,0,55,1,43,45,63,45,45.0,1
18.0,18,38,49.0,53,55,47,54,0,56,1,43,45,63,44,45.0,1
19.0,19,66,65.0,68,61,50,58,0,63,1,46,48,67,44,48.0,1
20.0,20,73,71.0,73,70,58,62,0,69,1,49,48,71,55,52.0,1
21.0,21,73,72.0,73,74,53,66,0,70,1,57,48,71,64,57.0,0
17.0,19,54,59.0,66,55,61,22,0,44,1,19,24,60,21,25.0,1
19.0,21,58,61.0,68,60,64,22,0,54,1,19,25,63,21,25.0,1
20.0,22,70,69.0,70,67,68,22,0,60,1,19,25,66,21,25.0,1
21.0,23,77,77.0,78,74,74,32,0,68,0,19,25,80,21,25.0,1
17.0,17,23,33.0,33,37,38,57,0,57,1,41,40,59,43,41.0,1
18.0,18,58,56.0,57,52,48,68,0,67,1,55,40,62,59,54.0,1
19.0,19,60,56.0,57,52,48,68,0,69,1,57,40,65,60,54.0,1
20.0,20,60,56.0,57,52,48,70,0,69,1,63,58,66,68,62.0,1
21.0,21,65,62.0,63,58,53,75,0,73,1,73,64,69,79,70.0,0
17.0,19,18,24.0,23,23,57,45,1,51,0,54,40,40,49,51.0,0
18.0,20,18,25.0,23,23,66,50,1,53,0,56,40,52,58,52.0,0
17.0,18,60,59.0,65,60,60,40,0,48,0,38,33,55,32,38.0,1
18.0,19,62,62.0,65,60,60,52,0,60,0,38,33,58,45,40.0,1
19.0,20,62,64.0,66,64,59,57,0,66,0,38,33,66,45,40.0,1
20.0,21,66,69.0,70,70,63,66,0,68,0,38,33,68,45,45.0,1
21.0,22,72,72.0,74,72,63,70,0,75,0,38,33,69,47,46.0,1
18.0,18,14,18.0,15,14,40,60,1,62,1,57,43,57,62,57.0,1
19.0,19,14,37.0,32,35,59,66,1,64,0,60,58,65,65,60.0,1
20.0,20,16,38.0,32,35,63,73,1,68,0,60,58,66,68,60.0,1
21.0,21,49,51.0,48,47,64,82,1,77,0,67,72,75,72,65.0,0
17.0,19,18,24.0,20,24,31,74,1,70,1,57,43,48,61,50.0,0
17.0,18,16,21.0,17,18,56,57,1,60,0,65,46,43,64,60.0,0
19.0,18,37,39.0,40,36,50,68,1,65,1,58,59,62,66,56.0,1
20.0,19,42,44.0,46,42,46,68,1,58,1,61,59,62,66,62.0,0
21.0,20,42,44.0,46,42,46,67,0,59,1,61,59,63,66,63.0,1
18.0,25,69,70.0,70,74,64,52,0,62,0,46,43,68,54,45.0,0
19.0,26,69,67.0,69,74,66,55,0,62,0,46,43,69,54,45.0,0
20.0,27,69,67.0,69,74,66,55,0,62,0,46,43,69,54,45.0,0
21.0,28,69,68.0,71,74,68,55,0,62,0,46,43,69,54,45.0,0
17.0,18,53,59.0,61,63,58,41,0,40,0,25,24,49,28,31.0,0
18.0,19,53,60.0,63,64,58,41,0,40,0,25,24,52,28,31.0,0
17.0,21,25,25.0,20,26,33,65,0,64,1,49,47,65,48,49.0,1
18.0,22,25,25.0,20,26,33,67,0,65,1,55,47,66,63,54.0,1
19.0,23,25,32.0,20,26,33,68,0,66,1,55,47,66,63,54.0,1
20.0,24,28,34.0,24,27,33,72,1,71,1,62,55,70,66,60.0,1
17.0,20,45,38.0,32,31,60,60,1,63,0,64,51,58,61,60.0,0
18.0,21,45,38.0,32,31,60,60,1,63,1,64,51,58,61,60.0,0
19.0,22,35,32.0,32,31,54,57,1,63,1,64,49,51,61,60.0,0
17.0,24,63,60.0,62,62,62,62,0,69,1,59,58,72,49,61.0,1
18.0,25,63,60.0,62,62,62,62,0,69,1,59,58,72,49,61.0,1
19.0,26,64,61.0,65,61,58,66,0,77,1,62,58,76,53,65.0,1
17.0,19,31,25.0,25,25,21,61,0,60,1,55,55,70,58,56.0,1
20.0,25,68,64.0,68,62,45,54,0,67,1,38,29,67,54,49.0,1
21.0,26,67,64.0,69,67,31,56,0,65,1,49,38,67,57,55.0,0
17.0,19,45,44.0,39,47,58,59,1,54,0,52,55,69,57,54.0,1
18.0,20,45,44.0,39,47,58,67,0,61,1,55,55,71,57,57.0,1
19.0,21,45,44.0,39,47,58,76,0,71,1,59,56,73,64,61.0,0
20.0,22,45,44.0,39,47,58,76,0,71,1,59,56,72,64,61.0,0
21.0,23,45,44.0,39,47,58,74,0,70,1,59,56,72,64,61.0,0
17.0,19,25,27.0,26,24,52,65,1,70,1,60,52,64,58,59.0,1
18.0,20,25,27.0,26,24,52,70,1,70,1,67,52,67,67,64.0,1
19.0,21,40,39.0,26,24,52,79,1,80,1,58,68,76,62,64.0,1
20.0,22,40,39.0,26,24,52,81,1,82,1,64,72,76,67,69.0,0
21.0,23,40,39.0,26,24,52,81,1,82,1,64,72,76,67,69.0,1
17.0,22,67,61.0,71,59,34,59,0,63,1,47,51,64,52,52.0,0
19.0,24,65,59.0,65,58,32,58,0,62,1,45,50,66,50,50.0,0
17.0,17,25,34.0,39,39,35,50,0,50,1,31,34,57,42,35.0,0
20.0,20,25,30.0,38,39,43,59,1,55,0,56,46,57,53,51.0,0
21.0,21,25,32.0,38,39,43,60,1,59,1,58,53,58,56,55.0,0
18.0,19,46,43.0,42,35,55,67,1,66,1,65,49,57,64,60.0,0
19.0,28,73,67.0,65,63,53,50,0,64,1,34,30,72,39,41.0,1
20.0,29,73,68.0,66,65,53,56,0,68,1,39,30,72,55,46.0,1
21.0,30,73,68.0,66,65,53,56,0,68,1,39,30,72,55,46.0,0
21.0,24,63,64.0,65,63,64,57,0,65,1,52,40,68,41,56.0,1
17.0,19,12,18.0,18,19,40,56,1,62,0,50,48,44,40,49.0,0
20.0,22,12,32.0,24,26,53,57,1,58,0,57,53,52,48,54.0,0
21.0,23,25,36.0,27,29,53,61,1,60,0,59,53,52,50,56.0,0
17.0,22,39,40.0,38,41,42,60,1,63,1,61,47,59,60,57.0,0
18.0,23,39,40.0,38,41,45,68,0,68,1,64,47,66,71,61.0,0
19.0,24,39,37.0,38,41,45,64,0,65,1,64,47,62,65,60.0,0
20.0,25,39,37.0,38,41,45,64,1,65,1,64,47,62,65,60.0,0
20.0,20,25,30.0,32,33,50,73,0,72,1,52,66,65,64,58.0,1
21.0,21,25,30.0,32,33,50,74,0,75,1,61,66,68,68,64.0,1
17.0,23,66,68.0,69,70,68,39,0,51,0,24,28,58,38,30.0,0
18.0,24,66,68.0,67,68,66,39,0,60,0,24,32,63,38,33.0,0
19.0,25,66,66.0,67,68,66,39,0,60,0,24,32,63,38,33.0,1
20.0,26,66,67.0,67,68,66,39,0,60,0,24,32,63,38,33.0,1
18.0,24,63,60.0,64,68,51,59,0,64,1,31,36,64,57,40.0,0
19.0,25,69,67.0,69,70,66,57,0,64,0,31,36,68,48,40.0,0
20.0,26,67,66.0,67,68,66,57,0,64,0,31,36,68,48,40.0,0
21.0,27,67,66.0,67,68,66,57,0,64,1,31,36,70,48,40.0,0
17.0,22,18,27.0,30,21,33,75,1,68,0,51,61,68,61,54.0,1
18.0,18,19,27.0,19,25,67,47,1,54,0,66,48,49,66,61.0,0
21.0,21,19,30.0,19,25,67,55,1,60,0,68,54,54,66,63.0,0
19.0,21,48,43.0,51,58,51,52,0,55,1,36,34,65,31,40.0,1
18.0,20,53,52.0,59,52,46,22,0,28,0,24,23,32,24,27.0,0
21.0,23,15,26.0,18,13,68,63,1,64,0,72,61,63,71,69.0,1
17.0,19,24,24.0,29,18,46,70,0,62,1,62,34,62,57,59.0,1
18.0,20,41,44.0,52,35,58,86,1,71,1,75,59,68,76,69.0,1
19.0,21,41,46.0,52,35,65,86,1,77,1,80,66,72,76,73.0,0
20.0,22,41,46.0,52,35,65,85,0,77,1,74,66,71,74,70.0,0
21.0,23,41,46.0,52,35,65,83,0,76,1,75,72,69,74,71.0,0
17.0,19,56,58.0,64,63,47,60,0,52,0,28,33,51,47,30.0,1
18.0,20,59,61.0,66,65,47,62,0,59,0,32,33,51,47,32.0,1
20.0,22,65,61.0,68,59,47,67,0,69,1,58,33,67,67,50.0,1
17.0,23,54,57.0,59,60,71,22,0,28,0,24,29,28,28,29.0,0
18.0,24,54,56.0,55,58,71,22,0,35,0,24,29,40,28,29.0,0
19.0,25,59,63.0,61,63,73,22,0,37,0,24,29,47,30,30.0,0
20.0,26,59,64.0,62,64,72,41,0,56,0,38,32,63,30,39.0,0
21.0,27,61,65.0,62,64,72,45,0,59,0,38,32,63,30,39.0,0
17.0,18,40,41.0,49,47,48,43,0,47,1,47,38,56,45,46.0,0
18.0,19,37,31.0,31,30,27,58,0,56,1,47,38,56,52,48.0,0
19.0,20,37,31.0,31,30,27,62,0,56,1,47,38,56,52,48.0,0
20.0,21,37,33.0,34,30,27,59,0,56,1,51,38,56,52,51.0,0
18.0,20,21,29.0,31,27,59,56,1,55,0,59,53,51,57,57.0,0
21.0,23,21,30.0,31,27,59,56,1,55,0,59,53,51,57,57.0,0
20.0,20,27,30.0,27,26,46,49,1,52,0,44,33,38,44,43.0,0
18.0,24,48,53.0,55,53,40,46,0,59,0,41,24,52,42,43.0,1
19.0,25,59,63.0,70,65,40,46,0,63,0,64,34,65,42,61.0,1
17.0,21,36,34.0,32,31,53,55,1,58,0,47,45,44,55,49.0,0
17.0,18,41,40.0,42,43,51,48,0,49,1,32,40,57,46,39.0,1
19.0,20,50,54.0,55,53,55,59,0,60,1,46,44,59,64,49.0,1
20.0,21,64,63.0,66,61,60,65,0,68,1,55,64,68,64,55.0,0
21.0,22,66,66.0,68,63,60,63,0,68,1,55,62,66,63,55.0,0
17.0,18,19,19.0,11,20,55,55,1,55,0,55,34,44,47,53.0,0
21.0,28,54,58.0,63,56,42,40,0,46,0,32,28,62,34,39.0,0
18.0,17,19,22.0,19,17,49,53,1,51,0,51,42,47,51,50.0,0
19.0,18,19,21.0,19,17,49,53,1,51,0,51,42,47,51,50.0,0
20.0,19,19,22.0,22,20,49,69,0,67,1,62,59,63,60,60.0,0
21.0,20,19,22.0,22,20,49,69,0,67,1,62,59,63,60,60.0,0
17.0,18,56,61.0,63,61,56,32,0,52,0,21,31,48,29,31.0,0
18.0,19,56,61.0,63,61,56,32,0,52,0,21,31,48,29,31.0,0
19.0,20,56,60.0,63,61,56,32,0,52,0,21,31,48,29,31.0,0
20.0,21,57,61.0,63,61,56,32,0,52,0,21,31,48,29,31.0,0
21.0,22,58,62.0,65,62,56,48,0,56,1,21,31,59,29,31.0,0
17.0,20,18,30.0,31,36,46,72,1,66,0,54,51,56,65,58.0,1
18.0,21,20,31.0,31,36,50,72,1,66,0,58,51,56,65,60.0,1
19.0,22,35,34.0,31,36,50,72,1,66,1,59,49,60,65,61.0,1
20.0,23,35,37.0,36,36,69,66,1,57,1,67,57,56,68,67.0,1
21.0,24,35,54.0,55,36,75,67,1,53,1,70,64,54,71,70.0,0
18.0,17,24,24.0,20,15,65,68,1,69,0,68,74,58,70,65.0,1
19.0,18,24,27.0,20,16,65,69,1,71,0,69,74,59,71,65.0,1
20.0,19,29,29.0,23,18,68,74,1,72,0,75,75,67,76,74.0,1
21.0,20,29,28.0,21,18,70,78,1,81,0,82,81,72,80,80.0,1
17.0,18,17,20.0,17,15,60,44,1,56,0,60,38,43,57,55.0,1
18.0,19,17,20.0,17,15,60,55,1,61,0,60,46,52,57,56.0,1
19.0,20,17,26.0,17,15,62,63,1,64,0,64,46,52,60,59.0,1
21.0,22,17,26.0,17,15,68,75,1,73,0,76,56,70,70,68.0,0
17.0,19,71,60.0,68,56,42,54,0,67,1,39,47,73,48,49.0,1
18.0,20,71,61.0,72,56,42,64,0,71,1,57,47,73,59,58.0,1
19.0,21,74,64.0,75,59,57,66,0,72,1,60,47,77,62,60.0,1
20.0,22,75,71.0,75,69,57,72,0,77,1,67,47,81,65,66.0,1
21.0,23,76,75.0,79,75,65,70,0,76,1,67,47,82,65,67.0,0
18.0,18,32,38.0,45,30,44,74,0,67,1,54,55,64,60,59.0,0
19.0,18,25,32.0,33,38,41,65,0,62,1,54,39,57,49,53.0,0
17.0,17,50,50.0,56,51,40,57,0,50,0,23,30,50,46,29.0,1
18.0,18,65,59.0,68,67,40,61,0,61,0,23,30,62,61,29.0,1
19.0,19,65,64.0,69,68,40,62,0,63,0,23,30,64,61,29.0,1
20.0,20,73,71.0,72,73,53,67,0,69,0,31,30,72,61,35.0,0
21.0,21,73,71.0,72,73,53,70,0,71,0,31,38,72,61,38.0,0
20.0,22,53,47.0,43,46,46,53,0,59,1,43,45,63,61,49.0,0
18.0,23,62,62.0,58,55,52,44,0,67,1,31,33,65,32,36.0,0
19.0,24,61,59.0,58,55,52,44,0,65,1,31,33,65,32,36.0,0
20.0,25,60,60.0,62,55,52,60,0,64,1,32,33,65,55,45.0,0
18.0,19,61,61.0,63,60,58,30,0,41,0,23,29,38,34,28.0,0
19.0,20,61,61.0,63,60,58,30,0,45,0,23,29,42,34,28.0,0
20.0,21,60,59.0,61,59,57,30,0,45,0,23,29,43,34,28.0,0
21.0,22,65,66.0,70,64,60,33,0,51,0,27,29,44,34,32.0,0
17.0,18,38,43.0,48,42,58,45,0,56,1,26,38,58,40,35.0,0
20.0,20,63,64.0,65,65,63,33,0,42,0,30,29,34,31,32.0,0
21.0,21,63,64.0,65,65,63,33,0,42,0,30,29,34,31,32.0,0
17.0,20,55,60.0,64,60,61,37,0,38,0,21,22,55,26,25.0,1
18.0,21,67,69.0,70,66,64,39,0,57,0,21,22,53,26,25.0,0
19.0,22,67,69.0,71,66,66,39,0,56,0,21,22,43,26,25.0,0
20.0,23,67,69.0,71,66,67,39,0,56,0,21,22,43,28,25.0,0
21.0,24,67,68.0,71,66,67,39,0,56,0,21,22,43,28,25.0,0
19.0,23,64,70.0,75,71,69,52,0,56,0,35,36,50,32,39.0,1
20.0,24,64,70.0,75,70,69,52,0,58,0,35,36,59,32,39.0,1
21.0,25,66,69.0,72,70,67,58,0,65,0,22,26,66,32,35.0,0
17.0,18,54,58.0,66,59,49,60,0,45,1,36,34,38,52,37.0,0
19.0,20,54,60.0,66,59,49,60,0,45,1,36,34,38,52,37.0,0
20.0,21,54,60.0,66,60,49,60,0,52,0,36,34,38,52,38.0,0
21.0,22,54,59.0,62,60,55,58,0,55,0,36,34,53,47,38.0,0
18.0,20,18,27.0,32,34,48,65,1,65,0,60,57,57,62,56.0,0
19.0,21,18,39.0,32,34,52,73,1,71,0,64,62,65,62,66.0,0
20.0,22,18,39.0,32,34,52,74,1,72,0,64,62,65,62,66.0,0
18.0,18,12,35.0,50,38,52,72,1,68,1,68,66,53,62,64.0,1
19.0,19,36,42.0,50,38,62,72,1,68,1,69,66,58,66,65.0,0
20.0,20,36,42.0,50,38,62,72,1,66,1,70,65,58,67,66.0,1
21.0,21,36,41.0,44,37,62,71,1,64,0,66,61,58,65,64.0,1
17.0,17,54,54.0,58,54,52,38,1,45,0,32,37,46,22,35.0,1
19.0,19,55,56.0,58,56,52,46,0,57,0,49,37,58,52,47.0,1
20.0,20,58,62.0,67,65,54,54,0,57,0,49,37,59,52,47.0,1
21.0,21,68,67.0,68,66,56,63,0,62,0,49,37,62,56,47.0,1
17.0,17,29,36.0,39,39,38,44,0,52,1,51,45,51,47,47.0,0
18.0,18,29,43.0,54,49,40,53,0,56,1,45,42,57,40,46.0,0
19.0,19,43,47.0,54,49,51,56,0,58,1,49,42,61,40,48.0,0
20.0,20,43,47.0,54,49,51,61,0,62,1,49,42,63,40,50.0,0
21.0,21,58,59.0,60,59,53,61,0,63,1,49,46,64,55,51.0,0
17.0,20,40,39.0,36,37,62,60,1,63,0,57,46,56,54,57.0,0
18.0,20,32,30.0,26,24,62,62,1,66,0,66,64,60,66,65.0,0
