fifa_version,age,physic,mentality_aggression,mentality_interceptions,power_stamina,power_strength,defending_marking_awareness,power_jumping,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,mentality_composure,movement_reactions,skill_long_passing,skill_dribbling,skill_fk_accuracy,skill_ball_control,attacking_crossing,power_shot_power,attacking_finishing,skill_curve,movement_balance,attacking_volleys,power_long_shots,mentality_vision,mentality_penalties,movement_agility,big_potential
20.0,23,68.0,55,59,61,76,61,74,68,60,53,43.0,43,32,33,27,41,23,33,20,26,41,24,26,29,37,47,0
20.0,20,42.0,33,27,49,42,22,47,31,34,49,55.0,43,41,65,44,62,61,80,65,50,60,51,49,54,67,58,0
20.0,21,67.0,50,53,62,78,53,56,62,59,48,41.0,45,31,30,27,30,25,41,20,27,57,24,23,32,33,42,0
21.0,22,72.0,57,58,76,78,63,58,63,61,62,56.0,59,54,59,27,57,57,65,54,49,57,40,61,53,33,69,0
20.0,22,67.0,65,60,64,69,61,61,62,59,48,64.0,62,62,60,35,65,46,48,28,37,65,28,41,52,44,55,0
20.0,18,42.0,32,12,51,39,19,65,15,19,51,43.0,47,33,48,25,52,29,52,57,38,60,40,48,43,62,58,0
21.0,19,61.0,56,36,67,61,28,53,36,36,45,54.0,58,41,63,42,57,47,63,52,51,57,54,48,44,49,80,0
20.0,22,50.0,41,24,63,47,45,54,37,46,43,62.0,65,62,66,50,69,52,74,48,71,81,61,46,56,52,59,1
20.0,24,69.0,75,57,76,64,67,61,68,64,59,57.0,63,28,62,33,66,59,29,33,38,72,28,28,42,41,69,0
20.0,22,63.0,45,12,59,72,17,71,15,12,59,47.0,56,32,55,32,54,33,59,62,35,49,48,51,49,57,64,0
21.0,23,79.0,70,12,84,80,17,80,15,12,67,54.0,66,32,60,32,62,33,69,67,35,45,48,51,49,57,55,0
20.0,21,67.0,63,57,64,70,55,62,62,56,58,37.0,54,27,48,31,54,53,25,21,29,35,25,25,42,39,56,0
20.0,21,62.0,57,53,61,64,53,60,67,64,57,44.0,51,63,56,46,53,51,55,40,44,65,36,34,41,53,51,0
21.0,22,69.0,68,64,68,70,66,67,70,64,57,64.0,61,71,66,46,70,51,55,46,44,69,36,50,58,53,63,0
20.0,18,61.0,69,60,66,55,61,73,65,62,54,66.0,65,54,73,38,73,65,58,47,62,72,41,43,59,39,85,1
21.0,19,64.0,68,66,78,56,67,56,70,68,57,70.0,74,65,80,38,77,72,65,56,72,78,44,62,72,39,87,0
21.0,19,65.0,66,62,55,69,64,73,65,67,63,57.0,62,59,60,31,63,56,55,35,44,74,32,34,42,42,72,1
20.0,19,72.0,71,57,60,79,60,71,68,65,64,56.0,51,52,37,28,38,35,43,21,25,42,27,37,25,37,35,1
21.0,20,75.0,67,63,68,82,65,77,74,65,73,64.0,60,54,39,28,58,35,43,21,25,41,27,37,35,37,58,1
20.0,19,61.0,33,16,48,79,13,64,16,13,55,46.0,55,31,48,28,48,29,50,59,33,69,34,49,46,62,74,0
21.0,20,55.0,33,16,50,65,13,60,16,13,52,40.0,53,31,47,28,48,29,50,58,33,64,34,47,38,58,74,0
20.0,18,45.0,31,19,50,47,15,47,24,25,30,40.0,38,34,59,36,52,45,48,46,42,76,41,37,46,52,81,0
21.0,19,45.0,31,19,50,47,15,47,24,25,53,45.0,38,34,60,36,55,44,59,59,50,76,50,52,46,52,81,0
20.0,22,47.0,64,35,52,38,45,52,53,55,52,67.0,57,69,60,51,66,56,53,58,59,88,50,37,66,53,71,1
21.0,17,52.0,52,59,70,42,52,62,51,48,48,46.0,56,59,51,40,52,61,47,43,46,82,44,41,51,41,74,1
20.0,20,65.0,51,23,60,73,19,68,16,18,64,47.0,41,27,47,26,52,21,45,51,34,66,40,41,44,53,62,0
21.0,21,58.0,32,38,69,62,33,73,36,32,53,66.0,61,55,64,47,63,58,65,64,48,71,45,52,55,59,74,0
20.0,18,62.0,56,40,68,61,46,57,44,34,51,53.0,49,59,65,41,68,48,55,46,49,62,37,49,59,39,69,0
21.0,19,62.0,57,45,66,61,47,63,49,42,49,55.0,53,61,65,44,68,50,57,56,52,65,42,49,61,43,74,0
20.0,20,59.0,49,60,56,64,55,58,61,62,42,39.0,56,38,52,32,54,54,24,28,41,51,27,23,36,34,65,0
20.0,24,56.0,55,56,65,52,52,60,60,56,57,53.0,53,55,64,41,61,58,66,60,54,69,57,63,51,42,75,1
21.0,25,63.0,58,57,75,58,56,63,63,60,55,55.0,55,57,65,41,64,65,66,58,59,72,57,61,55,45,75,1
20.0,20,52.0,29,11,55,59,12,66,16,15,49,49.0,54,46,60,26,64,63,57,58,34,65,41,51,62,56,62,0
21.0,18,54.0,36,17,58,56,18,83,19,25,62,70.0,63,51,75,59,73,61,67,69,66,76,66,69,66,66,87,1
21.0,17,52.0,59,28,58,44,45,67,55,53,49,80.0,61,77,77,51,71,61,61,63,64,88,45,60,77,53,88,1
20.0,17,43.0,41,25,51,39,42,48,46,51,45,53.0,48,67,66,46,64,47,54,47,58,78,55,42,67,56,60,0
21.0,18,38.0,41,25,40,35,42,41,46,51,45,53.0,48,67,66,46,64,47,54,47,58,77,55,42,67,56,60,0
20.0,18,63.0,49,55,80,60,57,61,58,59,54,51.0,49,40,56,30,55,54,23,32,29,62,24,26,32,44,77,0
21.0,17,47.0,54,19,55,38,15,67,18,11,43,48.0,54,52,73,55,72,53,63,61,68,87,56,66,66,56,81,1
21.0,17,48.0,52,20,73,33,32,52,31,30,33,49.0,63,47,63,38,57,56,53,52,54,62,44,39,54,42,71,0
20.0,21,67.0,60,59,61,72,62,69,66,61,63,46.0,54,43,38,32,43,36,44,25,35,54,31,27,28,37,50,1
20.0,21,60.0,31,11,57,73,15,62,20,21,66,54.0,62,41,59,32,62,39,71,62,56,32,63,59,46,65,38,1
21.0,22,73.0,66,11,57,85,15,58,20,21,64,66.0,60,41,59,32,63,39,70,63,56,32,65,59,45,65,40,1
21.0,20,67.0,63,57,52,76,55,68,63,62,59,47.0,53,43,35,28,43,24,39,20,34,58,20,17,34,28,58,0
20.0,24,55.0,32,10,56,63,13,61,14,14,56,51.0,55,25,54,30,61,32,57,62,35,65,49,51,42,60,57,0
21.0,25,54.0,32,10,56,61,13,61,14,14,56,53.0,56,29,55,30,61,32,58,64,35,65,49,51,42,60,65,0
20.0,17,51.0,52,50,52,49,47,63,50,47,44,38.0,45,29,49,30,48,44,26,30,31,77,22,20,35,34,70,1
21.0,18,54.0,52,52,52,54,51,74,56,48,44,53.0,50,34,58,30,60,53,48,37,47,77,34,30,50,34,77,1
20.0,19,68.0,66,53,63,72,51,58,58,62,60,41.0,51,61,51,53,47,42,61,41,50,42,42,45,49,46,54,0
21.0,20,67.0,65,56,64,71,60,58,64,62,62,47.0,55,62,64,53,64,42,63,41,50,38,42,45,52,46,58,0
20.0,20,61.0,44,28,66,65,26,73,24,21,38,53.0,42,46,58,36,62,58,58,54,47,71,51,36,59,56,67,0
21.0,21,61.0,54,38,66,63,36,34,42,41,44,56.0,52,55,63,49,66,60,57,55,47,63,51,52,62,51,67,0
20.0,21,53.0,35,12,66,53,14,61,21,15,61,59.0,63,35,65,38,63,43,68,68,42,70,47,64,56,64,52,0
20.0,19,60.0,45,20,55,70,26,52,24,29,56,54.0,46,43,65,48,64,52,66,56,63,59,60,61,53,64,65,0
21.0,20,59.0,45,20,54,68,26,50,24,29,56,54.0,48,43,69,48,67,61,66,61,63,57,60,62,54,64,66,0
20.0,17,57.0,56,50,58,57,41,61,49,50,55,46.0,53,53,56,41,50,37,58,33,37,70,36,44,50,43,60,0
21.0,18,58.0,56,50,60,58,42,63,51,52,55,46.0,54,54,56,41,53,38,58,33,37,70,36,45,50,43,62,0
21.0,18,46.0,36,17,68,39,20,37,24,26,41,58.0,63,47,72,61,66,59,65,57,60,74,51,59,60,59,91,1
20.0,18,59.0,60,58,62,58,61,58,71,66,53,43.0,52,35,67,37,35,48,33,27,39,60,30,36,37,46,58,0
21.0,19,61.0,60,59,60,61,61,60,71,66,62,49.0,55,35,69,37,44,54,38,27,39,58,30,54,41,46,58,0
20.0,20,44.0,35,18,45,45,27,58,28,24,36,54.0,44,44,69,41,60,54,64,54,53,73,52,45,44,55,76,0
20.0,19,48.0,64,45,39,44,49,59,49,50,54,43.0,53,68,68,40,68,48,76,51,43,70,33,68,61,45,58,0
21.0,20,45.0,64,49,31,43,53,59,59,59,54,43.0,53,68,68,40,68,48,76,51,52,69,33,68,61,45,58,0
20.0,18,48.0,53,50,61,39,44,60,47,44,48,39.0,56,52,52,38,48,34,53,48,44,77,34,38,50,40,62,0
21.0,19,48.0,53,50,61,38,44,60,47,44,48,39.0,56,52,52,38,48,34,53,48,44,77,34,38,50,40,62,0
20.0,19,71.0,70,26,64,76,28,66,29,24,67,65.0,62,43,59,44,63,39,64,66,56,50,63,64,54,64,55,0
20.0,19,51.0,60,50,58,42,49,63,62,60,47,45.0,56,58,55,41,49,44,57,35,38,69,28,35,49,42,59,0
20.0,18,50.0,40,12,50,53,19,69,11,25,54,47.0,48,39,44,32,44,37,51,61,40,71,34,47,48,64,59,0
20.0,21,61.0,59,62,63,62,60,56,63,61,46,43.0,58,36,57,31,52,55,29,26,31,71,27,27,39,33,57,0
20.0,20,52.0,43,48,52,55,50,57,52,54,57,63.0,61,70,68,50,68,54,68,50,57,69,51,50,65,60,65,1
21.0,21,55.0,43,48,60,57,50,57,59,58,60,63.0,61,70,68,50,68,54,68,50,57,69,51,50,65,60,65,1
20.0,18,44.0,42,24,53,39,37,54,31,32,30,58.0,64,57,68,59,67,63,59,51,55,90,60,50,59,60,91,1
21.0,19,43.0,42,24,53,38,37,53,31,32,30,58.0,64,57,68,59,67,63,59,51,55,90,60,50,59,60,91,1
20.0,23,61.0,66,56,73,51,64,89,64,66,60,55.0,64,61,64,64,67,50,68,48,61,72,45,57,63,61,66,1
21.0,24,64.0,74,56,76,51,69,89,70,66,62,71.0,68,62,64,64,69,54,68,49,61,72,45,57,64,61,66,0
20.0,19,61.0,68,64,68,55,62,57,66,66,56,66.0,67,58,71,38,72,72,51,44,60,70,39,46,61,43,69,1
21.0,20,66.0,71,70,76,60,70,60,71,71,62,69.0,73,64,74,38,74,74,59,53,63,73,46,55,65,43,75,0
20.0,18,63.0,64,65,52,68,64,65,66,64,59,60.0,59,49,49,33,59,41,46,35,47,53,33,39,54,43,49,1
21.0,19,66.0,64,66,57,72,64,64,67,62,59,64.0,64,61,64,33,68,69,55,35,47,66,33,39,59,43,49,1
21.0,17,62.0,53,44,48,72,49,63,49,51,53,51.0,51,58,62,45,63,47,56,48,44,62,34,41,53,41,70,0
20.0,24,67.0,56,65,78,66,60,65,59,63,52,50.0,70,60,68,28,62,61,59,65,53,75,29,66,47,37,75,0
21.0,25,64.0,52,60,75,64,57,64,56,57,52,50.0,62,57,60,28,59,59,57,55,53,75,29,60,47,37,72,0
21.0,19,67.0,63,65,56,76,62,54,64,58,64,63.0,59,57,58,30,63,47,42,36,48,51,33,37,55,31,50,1
20.0,19,66.0,49,54,58,77,46,72,56,60,52,41.0,43,29,28,24,31,31,36,22,26,44,25,24,35,36,47,1
21.0,20,75.0,70,60,69,80,62,74,62,59,66,51.0,59,61,55,24,60,57,36,34,53,46,25,33,55,36,51,1
20.0,18,48.0,34,14,54,48,13,68,23,22,63,50.0,57,37,53,39,56,39,62,65,46,68,43,60,54,68,57,1
21.0,18,65.0,57,44,63,70,36,58,43,48,55,70.0,65,62,65,68,67,55,78,62,58,59,61,82,64,38,62,0
21.0,17,72.0,72,58,72,73,53,69,64,59,57,68.0,63,66,66,48,71,56,68,51,64,66,56,58,64,38,71,1
20.0,20,53.0,53,49,53,52,45,55,51,54,44,44.0,54,53,46,42,49,43,53,29,35,50,28,29,53,46,53,0
21.0,21,73.0,75,63,71,74,61,67,60,62,58,51.0,59,56,55,42,62,43,53,31,41,58,33,34,53,46,63,0
20.0,22,50.0,44,39,54,50,44,54,48,46,42,48.0,40,52,56,42,59,57,60,49,53,79,53,44,50,55,80,0
21.0,23,54.0,45,43,54,57,47,54,49,47,42,49.0,40,54,65,42,66,63,60,50,53,79,53,44,54,55,80,0
20.0,20,63.0,73,60,54,63,58,72,66,65,57,56.0,55,45,38,31,52,35,54,35,28,68,35,33,43,39,50,1
21.0,21,66.0,73,60,64,63,61,72,68,65,57,56.0,55,49,38,31,52,35,54,35,28,68,35,33,48,39,50,1
20.0,16,64.0,54,17,58,70,16,72,21,16,62,61.0,68,38,73,31,72,41,68,68,52,68,67,64,56,70,74,1
21.0,17,64.0,54,17,58,70,16,72,21,16,62,61.0,73,38,73,31,72,41,72,70,52,68,70,64,56,70,72,1
20.0,19,54.0,48,26,48,60,40,56,53,56,44,70.0,68,71,70,54,72,65,72,63,70,71,62,68,66,64,66,0
21.0,20,58.0,48,32,64,60,46,57,53,56,44,74.0,70,71,74,54,75,67,72,65,70,73,62,68,68,64,75,0
21.0,18,57.0,29,14,70,62,17,53,19,14,70,70.0,70,54,73,33,69,56,68,68,59,60,63,57,63,69,80,1
20.0,19,70.0,63,51,71,73,61,59,63,61,55,47.0,55,61,59,33,63,41,61,37,43,49,39,45,49,47,53,0
21.0,20,71.0,71,51,71,73,61,59,63,61,55,49.0,55,61,61,33,65,41,61,37,43,49,39,45,51,47,53,0
20.0,19,58.0,61,51,59,55,45,64,59,52,57,44.0,48,52,51,34,55,38,49,42,36,69,38,45,38,44,49,1
21.0,20,58.0,61,51,58,56,45,66,62,58,57,44.0,48,54,57,34,58,38,49,42,36,69,38,45,38,44,50,1
20.0,19,65.0,60,64,67,65,64,65,62,62,60,55.0,60,64,58,50,64,42,68,49,49,65,48,49,54,45,61,1
21.0,20,68.0,66,63,70,69,65,65,64,65,65,57.0,62,67,66,54,69,51,68,69,55,68,59,70,64,48,69,1
20.0,20,72.0,68,66,68,77,62,61,69,67,67,64.0,64,63,64,51,66,51,58,53,55,61,51,63,67,50,60,1
21.0,21,79.0,84,71,79,79,67,61,72,70,67,67.0,68,67,64,51,66,51,58,53,55,61,51,63,56,50,60,1
21.0,19,45.0,40,28,49,44,40,51,48,48,44,53.0,46,64,49,48,56,41,50,43,51,60,42,40,59,49,47,0
20.0,19,40.0,27,22,40,46,24,37,24,21,45,42.0,44,43,59,37,61,50,48,49,42,43,44,36,53,44,41,0
21.0,20,47.0,31,23,45,56,25,39,26,24,45,47.0,51,47,65,37,67,52,48,54,42,58,44,36,59,44,56,0
20.0,21,78.0,83,64,65,82,66,75,64,65,74,52.0,51,49,58,30,63,30,47,21,31,46,30,28,38,40,40,0
21.0,22,77.0,82,64,64,82,65,76,64,65,71,52.0,51,49,54,30,58,30,47,21,31,42,30,28,38,37,34,1
20.0,23,58.0,60,60,59,58,60,47,62,58,48,59.0,61,57,58,42,63,47,53,39,46,78,34,48,62,46,64,0
20.0,18,48.0,54,49,58,40,53,61,60,61,41,36.0,48,32,56,28,40,39,25,23,31,78,25,28,39,38,61,0
20.0,21,43.0,47,34,54,34,43,52,49,53,50,68.0,66,70,67,50,66,53,52,45,60,87,48,39,66,56,47,1
21.0,23,67.0,65,21,58,72,15,76,21,20,68,61.0,62,57,68,40,66,43,76,71,42,68,64,65,43,61,70,1
20.0,25,60.0,60,67,68,56,66,64,65,66,55,64.0,68,56,67,45,64,58,42,45,52,68,41,47,52,53,67,1
20.0,22,65.0,68,50,62,66,52,64,56,58,66,69.0,69,68,63,52,65,62,60,58,61,55,56,55,58,57,66,0
21.0,23,65.0,66,60,61,67,62,64,62,64,66,55.0,63,65,61,52,64,50,55,52,51,53,49,50,64,57,60,0
20.0,20,71.0,74,66,57,74,59,89,64,68,64,45.0,54,39,41,33,49,26,55,24,32,50,33,27,34,54,40,1
21.0,21,74.0,74,68,71,74,67,89,72,74,64,62.0,68,39,54,33,60,61,55,24,32,50,33,27,39,54,44,0
21.0,27,54.0,38,55,60,57,60,61,62,59,37,50.0,60,60,46,41,52,62,48,42,44,71,44,46,58,49,65,0
21.0,18,53.0,55,27,53,52,36,61,38,33,32,56.0,58,61,65,60,68,57,56,47,59,92,48,41,58,36,58,0
21.0,20,52.0,57,22,67,41,35,61,33,29,52,69.0,61,58,71,50,69,62,67,63,59,79,61,61,61,59,77,1
20.0,17,44.0,50,49,66,29,46,66,58,59,39,47.0,50,62,57,39,63,37,47,41,48,82,39,50,49,43,78,0
21.0,18,44.0,50,49,66,29,46,66,58,59,39,47.0,52,63,59,39,64,37,47,41,48,82,39,50,50,43,78,0
20.0,20,63.0,45,58,74,65,51,54,49,38,51,64.0,69,66,67,53,70,50,77,54,67,67,61,59,67,53,62,1
21.0,21,66.0,61,58,73,65,56,56,54,38,51,64.0,72,68,71,53,74,56,77,60,71,67,63,65,66,53,69,0
20.0,17,61.0,68,65,40,68,64,77,66,63,64,56.0,61,45,41,35,52,31,44,28,29,56,28,23,30,43,40,1
21.0,18,67.0,75,71,41,75,72,80,75,72,68,76.0,71,50,51,35,65,32,44,28,30,56,30,23,35,43,40,0
21.0,18,59.0,66,63,73,48,65,65,68,67,57,53.0,66,54,64,41,68,65,40,37,40,76,40,38,56,45,82,1
20.0,22,59.0,60,58,63,56,59,61,72,71,54,44.0,63,44,58,35,59,55,46,56,42,75,32,39,45,50,58,1
21.0,23,59.0,62,61,62,56,61,61,72,71,54,46.0,63,44,59,35,59,57,46,56,42,75,32,39,45,50,64,1
21.0,17,53.0,48,37,60,50,38,76,42,37,42,56.0,54,55,58,40,60,42,54,48,51,75,43,41,55,45,73,0
20.0,22,72.0,69,62,63,77,65,87,69,70,67,71.0,64,51,48,73,54,34,84,31,42,49,37,70,36,57,50,1
21.0,23,75.0,71,70,73,77,71,87,73,71,67,73.0,67,56,52,76,60,64,84,54,60,50,56,75,60,57,50,0
20.0,20,61.0,53,20,70,58,22,72,22,22,63,55.0,52,38,60,22,63,38,55,66,42,71,42,55,54,55,70,1
21.0,21,69.0,53,23,71,75,22,66,22,22,66,55.0,55,43,61,22,63,48,60,69,62,58,57,58,54,55,70,1
20.0,17,48.0,54,54,74,31,58,65,50,60,51,53.0,53,49,58,34,60,32,53,32,34,92,42,39,52,46,71,0
20.0,22,67.0,63,67,58,72,69,71,63,66,64,50.0,56,47,43,32,47,33,44,24,27,49,31,26,32,41,47,1
21.0,19,58.0,58,56,58,56,52,68,66,63,43,53.0,48,52,58,36,60,62,40,26,38,85,25,23,46,44,78,0
20.0,18,53.0,41,49,53,55,40,75,48,49,46,43.0,47,24,25,28,35,28,40,30,28,61,23,15,33,39,68,0
21.0,19,50.0,40,47,49,52,37,73,49,52,50,41.0,45,30,36,26,48,26,38,28,26,55,22,13,30,37,66,0
20.0,20,55.0,50,55,61,54,48,58,62,57,47,38.0,51,41,50,30,42,41,23,23,31,67,22,30,33,33,51,0
21.0,21,61.0,55,60,63,62,56,67,67,64,54,51.0,53,53,56,30,62,50,31,23,31,67,22,30,44,33,61,0
21.0,18,58.0,53,57,52,62,49,62,62,60,42,41.0,56,25,56,36,45,56,25,28,31,65,32,25,39,42,52,0
20.0,19,54.0,30,11,53,64,14,62,12,15,61,42.0,58,31,49,39,53,42,51,64,41,64,48,53,49,70,57,1
21.0,20,54.0,30,11,53,63,14,62,12,15,61,42.0,58,31,49,39,53,42,51,64,41,64,48,53,49,70,57,1
20.0,18,51.0,59,46,33,57,47,54,59,62,61,41.0,59,60,52,49,61,49,62,38,47,64,39,44,56,56,56,0
20.0,18,55.0,58,55,65,48,53,72,65,62,47,49.0,54,48,62,41,55,58,52,42,38,79,33,43,42,42,68,1
21.0,19,56.0,61,62,63,49,60,72,67,61,47,60.0,60,58,62,41,62,58,52,42,38,74,33,43,42,42,68,1
20.0,16,50.0,64,48,64,37,43,56,46,57,54,47.0,61,62,62,42,58,44,62,47,48,88,43,47,49,47,58,1
21.0,17,54.0,67,51,69,41,45,56,46,57,54,51.0,63,63,67,42,64,49,64,48,51,76,45,49,54,47,63,1
20.0,19,53.0,66,43,59,44,43,62,54,57,51,47.0,52,61,57,47,56,49,64,41,44,81,45,43,53,47,59,1
21.0,20,55.0,68,44,63,46,47,62,56,57,53,49.0,52,63,63,47,68,51,66,43,44,79,45,55,55,49,64,1
20.0,20,46.0,42,25,51,43,38,57,46,59,48,58.0,52,71,60,55,59,54,63,44,60,81,48,37,63,52,56,1
21.0,21,49.0,44,28,63,44,38,57,46,60,48,58.0,55,71,63,58,64,55,68,47,62,78,48,41,67,54,61,1
20.0,17,58.0,46,50,54,63,42,70,58,55,52,39.0,43,33,29,22,28,23,38,21,27,56,27,26,33,42,51,0
20.0,20,60.0,62,54,59,59,53,65,60,59,45,42.0,51,41,52,29,47,52,30,28,29,70,23,26,35,35,64,0
20.0,16,48.0,57,53,53,42,48,47,52,47,44,65.0,61,62,69,59,69,60,55,55,62,76,51,52,62,58,77,1
20.0,20,52.0,60,40,60,45,40,59,45,43,43,45.0,55,55,56,35,58,44,50,52,39,74,38,46,43,37,68,0
20.0,19,71.0,64,60,71,75,53,61,62,61,57,54.0,53,63,58,46,63,47,58,37,43,75,39,39,49,51,65,0
20.0,24,70.0,70,70,64,73,65,65,65,61,61,65.0,59,53,58,29,64,41,48,31,33,51,34,29,46,47,62,0
21.0,25,73.0,71,68,67,76,65,80,69,64,75,65.0,60,53,58,29,64,41,48,31,33,50,34,29,46,47,63,0
21.0,22,63.0,58,62,64,63,61,73,61,60,54,46.0,60,56,60,54,60,60,58,35,56,67,44,57,55,45,70,0
21.0,24,60.0,59,24,60,60,33,65,32,33,56,60.0,63,56,58,53,62,51,56,60,52,65,60,58,51,61,65,0
20.0,18,49.0,49,53,58,45,51,51,54,56,51,51.0,62,61,61,65,66,62,61,47,68,69,51,55,61,52,69,0
20.0,19,59.0,58,64,59,60,60,54,65,64,54,42.0,60,42,60,30,55,57,38,38,39,62,29,30,37,39,68,1
21.0,20,67.0,61,64,77,65,60,54,58,63,54,56.0,68,49,72,30,71,63,58,61,44,67,41,39,55,39,70,1
20.0,18,56.0,53,57,54,56,55,70,60,56,48,59.0,56,49,63,38,61,57,52,45,50,69,42,48,52,44,65,0
20.0,23,76.0,77,71,66,83,70,58,73,67,51,76.0,70,70,68,41,70,60,63,46,43,44,40,52,68,48,42,1
21.0,24,79.0,77,71,69,87,70,58,73,67,51,76.0,70,70,68,41,70,60,63,46,43,45,40,52,68,48,42,1
21.0,21,58.0,45,51,62,61,50,58,53,53,51,64.0,60,67,63,47,63,51,59,52,58,57,50,45,54,59,58,0
20.0,20,62.0,63,57,60,62,55,67,61,59,57,60.0,58,61,64,58,64,60,60,49,60,64,47,59,62,57,65,0
20.0,20,57.0,46,48,60,58,49,67,58,56,54,41.0,50,40,25,26,30,27,39,25,22,56,27,20,30,28,49,1
21.0,21,63.0,57,62,59,67,61,72,65,61,59,53.0,58,53,39,26,47,29,43,25,28,55,27,20,30,28,51,1
20.0,18,65.0,50,52,63,72,50,70,61,55,59,46.0,49,44,29,22,31,27,41,24,28,52,27,26,35,33,61,0
20.0,22,60.0,56,61,57,63,58,68,60,59,55,43.0,57,46,33,27,36,30,35,24,29,55,25,25,33,39,66,0
20.0,19,58.0,52,55,60,60,52,58,55,54,48,42.0,52,41,49,32,46,50,41,28,36,61,22,32,41,42,71,0
20.0,19,53.0,58,41,59,47,37,55,39,38,46,60.0,62,55,63,44,64,49,58,62,49,76,57,59,61,55,66,1
21.0,20,53.0,58,41,58,48,37,55,39,38,49,62.0,64,55,69,44,68,49,58,65,49,78,57,61,63,55,77,1
21.0,19,61.0,65,69,73,54,67,62,70,69,56,62.0,68,53,64,34,70,67,43,37,52,66,36,41,53,38,62,1
20.0,19,51.0,50,45,50,51,46,60,52,46,49,39.0,52,55,40,32,49,32,48,33,32,57,32,26,38,36,52,0
21.0,20,51.0,50,45,51,51,46,60,52,46,49,43.0,52,55,44,38,49,39,48,37,36,57,36,30,42,36,56,0
20.0,19,70.0,65,64,59,79,65,64,66,64,62,63.0,57,58,57,32,63,48,47,36,49,51,35,38,56,47,68,1
21.0,20,70.0,65,68,58,79,67,66,69,66,63,66.0,67,62,57,32,63,48,53,36,49,50,35,38,56,47,69,1
20.0,27,45.0,42,37,54,39,50,62,57,51,38,62.0,65,62,64,58,62,49,44,47,56,79,52,41,60,52,77,0
21.0,17,66.0,58,61,73,66,43,56,67,51,42,68.0,70,66,74,45,73,58,63,68,56,71,58,64,63,56,74,1
20.0,18,52.0,56,40,54,49,40,64,41,51,45,42.0,52,58,56,41,49,35,54,29,40,76,38,33,54,44,59,1
21.0,19,61.0,62,50,71,55,49,68,58,59,54,59.0,64,66,63,45,66,58,65,59,48,76,47,56,63,46,71,1
20.0,21,45.0,43,47,40,47,48,54,49,52,45,63.0,53,65,65,53,64,51,66,51,58,75,51,43,51,57,59,1
21.0,22,45.0,43,47,39,47,48,56,49,52,45,63.0,53,65,65,53,64,51,66,51,58,75,51,43,51,57,59,1
20.0,17,54.0,51,49,59,52,44,58,50,48,39,43.0,46,25,43,31,40,39,28,25,30,70,27,26,44,37,76,0
21.0,18,58.0,51,49,59,60,44,58,50,48,39,43.0,46,25,43,31,40,39,28,25,30,70,27,26,44,37,76,0
20.0,18,63.0,59,20,61,65,22,60,21,26,60,49.0,57,41,58,29,59,36,65,64,38,66,54,49,51,57,57,0
21.0,19,62.0,59,20,59,65,22,59,21,26,60,49.0,57,41,58,29,59,36,65,64,38,65,54,49,51,57,57,0
20.0,19,63.0,54,20,61,68,21,61,26,25,69,56.0,56,25,55,30,54,26,62,61,50,49,58,53,44,62,46,0
20.0,19,54.0,61,53,65,45,49,58,51,55,41,45.0,52,35,53,35,48,51,40,28,40,75,31,31,40,37,61,0
21.0,20,56.0,62,59,67,47,56,66,57,58,48,46.0,53,43,56,35,55,57,40,28,48,75,31,31,43,37,61,0
20.0,20,60.0,50,52,65,62,47,61,57,53,56,40.0,48,36,45,33,41,41,34,25,36,56,27,28,36,31,58,0
20.0,22,56.0,41,11,59,60,15,61,18,16,57,53.0,56,35,55,30,57,32,55,62,42,63,39,51,45,64,64,0
21.0,23,71.0,60,24,73,75,22,72,25,24,54,60.0,58,41,65,35,63,53,62,63,44,63,48,57,60,64,69,0
20.0,21,60.0,60,60,53,62,54,65,60,57,54,65.0,60,60,56,46,65,49,55,39,57,64,46,48,56,44,63,0
20.0,20,56.0,62,60,58,52,56,56,64,64,50,43.0,55,29,68,41,42,54,35,32,38,43,37,36,41,47,50,0
20.0,19,59.0,63,48,63,55,49,55,54,61,56,44.0,58,58,56,45,49,44,62,34,48,61,48,48,55,51,51,0
20.0,22,54.0,50,51,57,52,58,68,69,67,56,47.0,48,28,26,33,36,35,39,22,34,66,30,27,29,40,43,0
20.0,18,58.0,40,22,55,68,31,52,31,23,52,49.0,47,38,63,43,61,62,58,56,50,53,53,53,51,55,52,1
21.0,19,67.0,52,23,67,73,31,60,31,23,52,53.0,62,43,73,43,70,64,61,60,55,76,56,53,54,55,77,1
20.0,27,66.0,54,68,66,69,69,74,70,66,67,55.0,67,39,28,29,36,30,37,25,28,58,24,33,34,36,52,0
20.0,17,51.0,47,26,55,50,44,53,49,55,43,65.0,54,60,70,55,68,49,59,54,60,71,53,53,58,55,80,0
20.0,21,56.0,69,63,68,43,60,67,61,62,56,51.0,59,60,58,39,60,52,57,40,42,71,49,41,53,53,71,0
20.0,19,52.0,50,44,60,48,41,56,50,47,46,40.0,47,24,56,31,37,51,30,29,29,41,31,26,39,40,55,1
21.0,20,56.0,50,60,67,51,53,75,59,55,46,47.0,61,48,63,31,60,63,30,38,29,41,31,27,48,40,64,1
20.0,22,55.0,42,32,63,55,31,59,35,24,28,54.0,52,58,64,46,61,56,58,46,49,68,38,52,62,45,71,0
21.0,23,63.0,38,34,77,66,32,57,44,37,40,57.0,66,65,57,69,66,58,66,52,68,68,43,65,62,56,67,0
